soil,object_id,n_voxels,diameter_um,elongation,flatness,near_planar,near_linear,sphericity,sphericity_method,pore_contact_fraction,centroid_z_um,centroid_y_um,centroid_x_um,cluster_id,archetype_id
bnei_reem,209,27,55.83209877428485,1.220034769440685,1.3168580806809838,False,False,0.9318401475197733,marching_cubes,0.32,353.33684311111114,9726.207723814814,316.6698122222222,5,4
bnei_reem,215,11,41.389825362903004,1.8693995147211677,2.16390297682435,True,False,0.9243195746352805,marching_cubes,0.0,377.7310248181819,567.2783621818182,3238.6685340909094,5,4
bnei_reem,217,17,47.853349248710295,1.7713054607859064,1.2544598474537971,False,False,0.9576144923421344,marching_cubes,1.0,368.8271930588236,3264.738311764706,5103.58010682353,3,2
bnei_reem,218,13,43.759983512075856,1.230764318646153,2.165051310994678,False,False,0.9367950856677161,marching_cubes,0.7692307692307693,377.3114402307692,4369.658789461539,8509.699913461538,1,1
bnei_reem,219,227,113.52843505609815,1.2953477747827427,1.4560320308002201,False,False,0.7128250987244277,marching_cubes,0.3619631901840491,415.44465534361234,4449.163137312776,8387.528249207047,5,4
bnei_reem,221,13,43.759983512075856,1.5075119111825341,2.9585322442076576,True,False,0.7433294351569777,marching_cubes,1.0,402.69630776923077,4466.582829153846,1020.010132,1,1
bnei_reem,222,37075,620.5685358605874,1.2913407499654013,1.4049813573801886,False,False,0.41620613267944245,marching_cubes,0.38619402985074625,762.451403682886,7019.87350618031,5231.12869837416,2,3
bnei_reem,225,46,66.68302754918446,1.487528677676836,1.3096700623290798,False,False,0.8470180293123527,marching_cubes,0.34146341463414637,421.30853278260867,4383.630500152174,1065.9888495869566,5,4
bnei_reem,229,8,37.22139918285657,1.3961785396536968,1.8904058752737287,False,False,0.8114793163042759,marching_cubes,0.75,421.87919062500004,3660.036356,9759.471943125,1,1
bnei_reem,231,82,80.85383981216165,1.2971165869671075,1.5633596093737738,False,False,0.6851523905535412,marching_cubes,0.8028169014084507,458.2362590853658,8676.305695975609,1812.4570279512195,2,3
bnei_reem,233,13,43.759983512075856,1.4362961061739847,1.9716381765808746,False,False,0.9525008474146571,marching_cubes,0.0,440.7736090769231,3571.1893196153846,9762.78928376923,5,4
bnei_reem,234,28,56.513045138222026,1.2172010748454771,2.545260185750021,False,False,0.7682216906809786,marching_cubes,0.5,462.8617405714286,4177.005776892857,3992.182512428572,1,1
bnei_reem,235,92,84.01535007993724,1.3729172560074199,1.2234013745853436,False,False,0.7326861269772647,marching_cubes,0.88,468.42856605434787,9038.731088184782,8231.820899043478,3,2
bnei_reem,236,6951,355.17724025719843,1.7573902262713361,1.975795360375457,False,False,0.33643182555658196,marching_cubes,0.46961170512099043,1025.6338391348008,9630.451725412602,9475.482555510718,2,3
bnei_reem,241,10,40.0955368055353,1.8301728411864469,1.2167400751356707,False,False,0.8563394957974921,marching_cubes,0.9,442.5043955,4653.0462198,3330.033078,3,2
bnei_reem,243,297,124.16947608870899,1.3235156336811287,1.9709003214586578,False,False,0.5253855059136421,marching_cubes,0.7306122448979592,580.9148612727273,3847.8159990370373,9455.043414114478,2,3
bnei_reem,244,1877,229.5712275493758,1.6960856455362578,1.1466997050096353,False,False,0.7065455833309735,marching_cubes,0.8028169014084507,576.6466443223229,5363.628131666489,1699.3242852210976,3,2
bnei_reem,245,155,99.97082244055309,1.7277733035606928,1.4231784584381746,False,False,0.466883154497444,marching_cubes,0.7214285714285714,531.2956000645162,9312.96347559355,8685.570146774193,2,3
bnei_reem,246,9,38.71181515580866,1.451992466440884,1.537681379325598,False,False,0.9940564481854927,marching_cubes,1.0,475.00471833333336,3318.3662954444444,4728.380301444445,3,2
bnei_reem,247,5776,333.9169209515965,1.7432749784957864,1.802702889781733,False,False,0.46968746680643175,marching_cubes,0.6586799276672695,827.254581579813,7697.920128681961,5767.726094115824,2,3
bnei_reem,248,12,42.607865772378865,1.5639605304291544,2.7673953463320258,False,False,0.7621960567648784,marching_cubes,1.0,480.004768,9395.093323666668,8616.335588083333,1,1
bnei_reem,251,22,52.1479122261942,3.174558226185589,1.7220413920878372,False,False,0.6957061953935558,marching_cubes,0.8181818181818182,532.5052895,7418.2555054545455,5718.465893772728,0,0
bnei_reem,252,75,78.48435979764267,1.1441966368883896,1.2216159046671027,False,False,0.9043963236441932,marching_cubes,0.9473684210526315,538.80535208,3772.83747648,4668.246370786666,3,2
bnei_reem,253,9,38.71181515580866,2.5017915565043056,1.6006838698041415,False,False,0.9362747312176066,marching_cubes,0.8888888888888888,520.0051653333334,4181.708204555555,3968.372752111111,3,2
bnei_reem,254,12,42.607865772378865,1.6265038138337784,1.1814943852480015,False,False,1.0,marching_cubes,1.0,526.2552274166667,7680.076288,6487.5644425,3,2
bnei_reem,255,28,56.513045138222026,1.3995075782034871,1.4657769511312246,False,False,0.9183034836489969,marching_cubes,0.15384615384615385,534.6481679285715,9722.775150035715,8985.624970607143,5,4
bnei_reem,256,314,126.49477346289578,1.6137521470579963,1.2131928017794806,False,False,0.7924589677083794,marching_cubes,1.0,586.0567768535033,3305.430922792994,4724.330367372611,3,2
bnei_reem,259,93,84.31865722344361,2.3195119576675114,1.3019074930072319,False,False,0.6511048620288525,marching_cubes,0.7261904761904762,576.9412147634408,8715.086569000001,1825.9858798817206,0,0
bnei_reem,266,11,41.389825362903004,2.0182680277437504,1.3655961194942186,False,False,0.9544204571937013,marching_cubes,1.0,608.1878594545454,3995.494233636364,4055.494829636364,3,2
bnei_reem,267,12,42.607865772378865,1.2614949145683134,2.3358179669706716,False,False,0.7998335762394051,marching_cubes,0.9166666666666666,607.5060345,7945.078920333333,600.00596,1,1
bnei_reem,268,46,66.68302754918446,2.280734991966512,1.1216197455919314,False,False,0.8173742280614928,marching_cubes,0.9285714285714286,630.9845285869566,9070.52488226087,8381.170208652175,3,2
bnei_reem,269,275,121.02458354266115,2.016093066327201,1.1601282293458337,False,False,0.35408159606376294,marching_cubes,0.6325757575757576,744.3346663781819,7035.997162938182,2357.0415948654545,2,3
bnei_reem,272,64,74.44279836571314,1.5299976780493438,1.2709811496424117,False,False,0.6565588355280074,marching_cubes,0.819672131147541,659.0690466875,7705.623416765625,6477.2518400625,2,3
bnei_reem,274,381,134.91835088667972,1.2362789088660207,1.2212285787161503,False,False,0.8172560878218178,marching_cubes,1.0,671.3846217769029,3252.906327629921,4339.413183149606,3,2
